OrderDate,Sales,Profit
1590,2023-06-23,69.32,23.59
1591,2023-06-23,97.64,22.12
1592,2023-06-24,51.23,13.5
1593,2023-06-24,53,12.59
1594,2023-06-25,63.38,16.31
1595,2023-06-25,103.96,27.04
1596,2023-06-25,95.5,25.22
1597,2023-06-26,96.98,23.16
1598,2023-06-26,63.03,14.47
1599,2023-06-27,102.53,24.99
1600,2023-06-27,72.89,18.53
1601,2023-06-28,58.18,14.11
1602,2023-06-28,57.56,20.42
1603,2023-06-28,75.66,20.66
1604,2023-06-28,129.26,30.19
1605,2023-06-28,88.65,18.1
1606,2023-06-29,69.3,20.71
1607,2023-06-29,173.08,42.26
1608,2023-06-30,56.44,17.38
1609,2023-06-30,40.48,9.12
1610,2023-06-30,80.47,18.93
1611,2023-06-30,45.29,11.47
1612,2023-07-01,116.05,29.1
1613,2023-07-02,71.77,15.01
1614,2023-07-02,76.59,19.53
1615,2023-07-02,73.28,19.25
1616,2023-07-02,100.88,26.28
1617,2023-07-03,87.85,22.21
1618,2023-07-03,71.76,15.79
1619,2023-07-03,113.61,30.34
1620,2023-07-03,101.33,24.28
1621,2023-07-04,416.83,101.65
1622,2023-07-04,55.31,12.13
1623,2023-07-04,109.35,25.66
1624,2023-07-05,93.98,24.97
1625,2023-07-06,68.03,21.6
1626,2023-07-06,81.31,21.31
1627,2023-07-06,50.36,12.56
1628,2023-07-07,97.85,25.34
1629,2023-07-07,44.4,9.41
1630,2023-07-07,95.17,22.79
1631,2023-07-07,73.96,19.19
1632,2023-07-07,84.86,19.98
1633,2023-07-08,60.29,14.05
1634,2023-07-08,86.85,19.66
1635,2023-07-08,100.53,26.65
1636,2023-07-09,68.89,19.02
1637,2023-07-09,67.14,18.84
1638,2023-07-09,77.87,20.79
1639,2023-07-10,63.95,18.24
1640,2023-07-10,67.57,21.44
1641,2023-07-10,139.42,34.57
1642,2023-07-10,70.66,17.13
1643,2023-07-11,54.02,12.24
1644,2023-07-12,40.17,14.29
1645,2023-07-12,64.13,16.73
1646,2023-07-13,64.07,13.52
1647,2023-07-13,69.91,17.95
1648,2023-07-13,55.82,13.32
1649,2023-07-13,90.13,22.91
1650,2023-07-14,39.08,8.46
1651,2023-07-15,101.2,25.05
1652,2023-07-15,81.97,22.47
1653,2023-07-15,116.45,26.31
1654,2023-07-15,95.37,21.11
1655,2023-07-16,127.82,31.6
1656,2023-07-16,82.37,18.19
1657,2023-07-16,89.01,22.19
1658,2023-07-16,52.53,17.63
1659,2023-07-16,75.12,17.95
1660,2023-07-17,51.12,11.77
1661,2023-07-17,109.42,22.11
1662,2023-07-17,80.05,20.82
1663,2023-07-18,41.78,7.27
1664,2023-07-19,91.04,22.63
1665,2023-07-19,87.59,22.48
1666,2023-07-19,97.99,20.62
1667,2023-07-19,157.93,43.14
1668,2023-07-20,88.07,19.93
1669,2023-07-21,116.75,30.93
1670,2023-07-21,77.01,17.74
1671,2023-07-21,72.14,15.18
1672,2023-07-21,97.41,22.5
1673,2023-07-22,106.49,26.6
1674,2023-07-23,64.51,15.64
1675,2023-07-23,117.9,29.84
1676,2023-07-24,63.39,17.72
1677,2023-07-24,71.99,15.69
1678,2023-07-24,86.92,18.51
1679,2023-07-25,86.9,20.76
1680,2023-07-25,88.1,18.85
1681,2023-07-25,72.66,17.6
1682,2023-07-25,66.88,17.43
1683,2023-07-25,78.51,18.11
1684,2023-07-26,74.57,17.19
1685,2023-07-26,89.71,18.09
1686,2023-07-27,84.4,21.09
1687,2023-07-28,103.34,24.88
1688,2023-07-28,70.36,18.9
1689,2023-07-28,77.4,19.69
1690,2023-07-28,127.63,34.94
1691,2023-07-28,91.96,18.73
1692,2023-07-29,59.24,16.49
1693,2023-07-29,99.72,24.03
1694,2023-07-29,85.37,19.03
1695,2023-07-30,60.58,13.96
1696,2023-07-30,63.41,15.44
1697,2023-07-31,89.72,20.91
1698,2023-07-31,92.88,24.01
1699,2023-07-31,82.44,16.99
1700,2023-07-31,82.94,20.77
1701,2023-07-31,75.68,19.54
1702,2023-08-01,117.86,33.74
1703,2023-08-01,110.58,29.38
1704,2023-08-02,50.37,9.4
1705,2023-08-02,57.15,11.68
1706,2023-08-02,94.56,23.18
1707,2023-08-02,62.98,16.49
1708,2023-08-03,61.07,16.99
1709,2023-08-04,91.59,24.58
1710,2023-08-04,83.76,20.52
1711,2023-08-04,102.62,29.39
1712,2023-08-05,67.34,15.07
1713,2023-08-05,67.72,17
1714,2023-08-05,88.71,21.89
1715,2023-08-05,86.58,19.63
1716,2023-08-06,85.56,20.86
1717,2023-08-06,67.35,18.92
1718,2023-08-07,94.12,25.33
1719,2023-08-07,88.36,19.5
1720,2023-08-07,126.92,32.24
1721,2023-08-08,74.98,19.64
1722,2023-08-09,114.29,31.12
1723,2023-08-10,66.02,15.05
1724,2023-08-10,94.46,24.36
1725,2023-08-10,149.4,37.39
1726,2023-08-10,115.31,25.93
1727,2023-08-11,100.02,24.48
1728,2023-08-11,80.23,19.94
1729,2023-08-12,84.19,21.7
1730,2023-08-12,97.14,28.53
1731,2023-08-12,102.83,28.35
1732,2023-08-12,126.71,33.42
1733,2023-08-12,78.22,18.58
1734,2023-08-13,73.65,18.04
1735,2023-08-13,205.65,51.29
1736,2023-08-13,67.78,17.75
1737,2023-08-13,97.21,22.14
1738,2023-08-14,121.28,31.24
1739,2023-08-14,41.28,8.24
1740,2023-08-14,128.73,36.76
1741,2023-08-15,114.01,28.08
1742,2023-08-16,77.67,18.52
1743,2023-08-16,78.13,19.64
1744,2023-08-16,92.98,21.12
1745,2023-08-17,173.24,43.27
1746,2023-08-17,118.4,27.89
1747,2023-08-17,72.58,16.33
1748,2023-08-17,76.23,18.86
1749,2023-08-17,76.7,19.71
1750,2023-08-18,106.03,26.38
1751,2023-08-18,172.27,40.63
1752,2023-08-18,86.9,20.19
1753,2023-08-18,100.61,24.01
1754,2023-08-18,97.89,26.18
1755,2023-08-19,168.26,41.44
1756,2023-08-19,60.21,15.53
1757,2023-08-20,81.5,19.31
1758,2023-08-21,110.74,29.87
1759,2023-08-21,70.34,15.46
1760,2023-08-21,69.48,19.37
1761,2023-08-22,242.79,61.31
1762,2023-08-22,97.14,23.67
1763,2023-08-22,71.64,18.37
1764,2023-08-22,103.11,26.71
1765,2023-08-23,79.97,20.05
1766,2023-08-23,63.39,13.66
1767,2023-08-24,107.38,24.99
1768,2023-08-24,156.33,37.91
1769,2023-08-24,169.56,39.94
1770,2023-08-25,67.58,16.99
1771,2023-08-25,48.76,9.8
1772,2023-08-25,147.04,34.97
1773,2023-08-25,109.64,24.93
1774,2023-08-25,68.69,17.95
1775,2023-08-26,70.05,16.38
1776,2023-08-26,65.91,16.41
1777,2023-08-26,101.38,25.28
1778,2023-08-26,103.83,25.84
1779,2023-08-27,99.71,23.27
1780,2023-08-27,87.24,24.21
1781,2023-08-28,87.35,19.91
1782,2023-08-28,100.73,24.32
1783,2023-08-29,103.65,24.05
1784,2023-08-30,66.12,14.16
1785,2023-08-30,148.58,36.19
1786,2023-08-30,62.22,15.63
1787,2023-08-30,64.97,11.6
1788,2023-08-31,62.42,14.82
1789,2023-08-31,168.79,45.1
1790,2023-08-31,110.56,27.21
1791,2023-09-01,94.36,20.99
1792,2023-09-02,75.31,19.35
1793,2023-09-02,94.43,19.73
1794,2023-09-03,83.42,19.75
1795,2023-09-03,154.15,37.25
1796,2023-09-03,108.63,23.46
1797,2023-09-04,61.16,15.61
1798,2023-09-05,336.12,84.93
1799,2023-09-05,119.77,31.98
1800,2023-09-05,72.02,21.12
1801,2023-09-05,101.21,24.25
1802,2023-09-06,81.8,22.01
1803,2023-09-06,90.56,21.53
1804,2023-09-06,100.62,25.77
1805,2023-09-06,129.89,30.79
1806,2023-09-07,98.26,24.41
1807,2023-09-08,99.17,27.27
1808,2023-09-09,122.98,31.33
1809,2023-09-09,99.52,24.07
1810,2023-09-09,99.15,20.43
1811,2023-09-10,95.09,24.17
1812,2023-09-10,88.91,26.07
1813,2023-09-10,158.72,37.82
1814,2023-09-10,77.27,18.66
1815,2023-09-11,80.14,21.94
1816,2023-09-12,54,16.79
1817,2023-09-12,64.88,14.69
1818,2023-09-12,80.28,19.01
1819,2023-09-12,121.32,26.8
1820,2023-09-13,90.3,23.01
1821,2023-09-13,95.11,26.44
1822,2023-09-13,88.49,22.09
1823,2023-09-13,77.09,21.1
1824,2023-09-14,94.87,23.96
1825,2023-09-15,95.48,24.54
1826,2023-09-15,135.89,36.04
1827,2023-09-15,117.71,30.68
1828,2023-09-16,106.46,22.92
1829,2023-09-16,83.59,23.37
1830,2023-09-16,63.79,16.07
1831,2023-09-17,116,33.63
1832,2023-09-18,67.6,22.04
1833,2023-09-18,78.63,17.89
1834,2023-09-19,96.89,28.05
1835,2023-09-19,154.58,39.18
1836,2023-09-19,148.02,36.3
1837,2023-09-20,86.68,21.92
1838,2023-09-20,158.36,40.65
1839,2023-09-20,204.37,50.9
1840,2023-09-21,94.31,21.78
1841,2023-09-22,106.82,27.32
1842,2023-09-22,569.48,140.24
1843,2023-09-22,140.82,35.03
1844,2023-09-23,61.33,17.75
1845,2023-09-24,87.7,19.57
1846,2023-09-25,92.57,23.01
1847,2023-09-25,145.76,37.98
1848,2023-09-25,120.73,30.41
1849,2023-09-26,76.67,18.45
1850,2023-09-26,92.26,21.41
1851,2023-09-27,164.51,40.98
1852,2023-09-28,87.68,24.87
1853,2023-09-28,108.33,26.31
1854,2023-09-29,173.91,42.75
1855,2023-09-29,113.36,28.96
1856,2023-09-29,106.67,27.07
1857,2023-09-29,74.94,22.21
1858,2023-09-29,118.04,33.24
1859,2023-09-30,148.16,34.72
1860,2023-10-01,108.18,28.31
1861,2023-10-02,95.82,24.97
1862,2023-10-02,84.98,21.35
1863,2023-10-03,97.99,25.01
1864,2023-10-03,140.32,37.08
1865,2023-10-03,107.37,28.55
1866,2023-10-03,151.53,35.79
1867,2023-10-04,135.7,36.26
1868,2023-10-04,91.53,25.91
1869,2023-10-04,232.28,59.08
1870,2023-10-04,111.96,22.68
1871,2023-10-05,118.04,32.37
1872,2023-10-05,74.62,15.7
1873,2023-10-06,80.59,23.32
1874,2023-10-06,106.63,26.47
1875,2023-10-06,58.97,13.1
1876,2023-10-07,96.59,20.85
1877,2023-10-07,137.56,36.28
1878,2023-10-07,80.41,19.39
1879,2023-10-07,89.29,22
1880,2023-10-07,153.28,38.57
1881,2023-10-08,93.02,22.68
1882,2023-10-08,84.88,18.86
1883,2023-10-08,73.36,13.55
1884,2023-10-08,127.84,33.66
1885,2023-10-08,95.19,25.68
1886,2023-10-09,115.21,28.23
1887,2023-10-09,96.14,22.76
1888,2023-10-09,106.92,28.76
1889,2023-10-09,124.94,29.71
1890,2023-10-09,73.09,19.42
1891,2023-10-10,69.24,14.59
1892,2023-10-10,93.86,25.27
1893,2023-10-11,87.21,22.4
1894,2023-10-12,147.7,36.92
1895,2023-10-12,106.12,26.07
1896,2023-10-12,66.63,19.01
1897,2023-10-13,70.46,19.97
1898,2023-10-13,97.7,27.02
1899,2023-10-13,200.2,54.83
1900,2023-10-14,100.67,23.87
1901,2023-10-15,83.85,19.06
1902,2023-10-15,103.04,29.91
1903,2023-10-15,83.83,21.33
1904,2023-10-15,136.17,36.59
1905,2023-10-15,88.2,22.52
1906,2023-10-16,76.19,16.34
1907,2023-10-16,96.14,26.21
1908,2023-10-16,91.81,24.15
1909,2023-10-17,110.6,25.26
1910,2023-10-17,130.9,31.82
1911,2023-10-17,113.87,27.82
1912,2023-10-17,131.77,33
1913,2023-10-17,86.62,20.55
1914,2023-10-18,83.37,19.76
1915,2023-10-18,100.83,25.63
1916,2023-10-18,112.43,28.29
1917,2023-10-19,94.17,19.09
1918,2023-10-19,99.16,23.12
1919,2023-10-20,134.32,32.9
1920,2023-10-21,136.16,35.06
1921,2023-10-21,136.62,35.22
1922,2023-10-22,121.62,29.59
1923,2023-10-22,153.69,36.8
1924,2023-10-22,131.65,32.05
1925,2023-10-22,101.2,25.1
1926,2023-10-23,161.04,39.75
1927,2023-10-24,98.61,24.34
1928,2023-10-24,120.08,29.71
1929,2023-10-25,105.88,21.87
1930,2023-10-25,74.18,21.48
1931,2023-10-25,121.38,27.77
1932,2023-10-25,70.15,15.12
1933,2023-10-26,157.87,38.93
1934,2023-10-26,128.42,33.47
1935,2023-10-26,121.23,29.67
1936,2023-10-27,105.2,27.59
1937,2023-10-27,90.82,21.88
1938,2023-10-28,161.43,39.97
1939,2023-10-29,112.36,26.36
1940,2023-10-29,187.4,45.86
1941,2023-10-30,123.25,27.16
1942,2023-10-31,204.74,50.55
1943,2023-10-31,118.52,25.79
1944,2023-11-01,84.98,21.57
1945,2023-11-01,166.8,47.31
1946,2023-11-01,166.3,37.77
1947,2023-11-01,94.55,20.89
1948,2023-11-02,114.96,28.15
1949,2023-11-02,85.33,19.55
1950,2023-11-02,106.5,27.1
1951,2023-11-02,68.92,20.73
1952,2023-11-03,151.93,40.58
1953,2023-11-04,149.01,35.89
1954,2023-11-04,72.99,20.64
1955,2023-11-05,107.68,28.62
1956,2023-11-05,117.47,30.48
1957,2023-11-05,97.44,22.59
1958,2023-11-05,110.84,29.36
1959,2023-11-05,110.75,29.06
1960,2023-11-06,123.16,33.46
1961,2023-11-07,85.17,19.67
1962,2023-11-08,102.29,25.37
1963,2023-11-08,95.61,22.31
1964,2023-11-09,102.86,22.28
1965,2023-11-09,92.9,22.6
1966,2023-11-09,123.06,31.73
1967,2023-11-09,81.17,21.09
1968,2023-11-10,128.11,28.96
1969,2023-11-11,137.82,37.04
1970,2023-11-11,70.74,19.53
1971,2023-11-11,177.65,42.96
1972,2023-11-12,152.9,39.37
1973,2023-11-13,175.57,40.37
1974,2023-11-13,122.83,28.88
1975,2023-11-13,225.72,58.12
1976,2023-11-13,148.04,36.15
1977,2023-11-14,124.64,29.59
1978,2023-11-15,115.6,29.26
1979,2023-11-15,85.05,19.3
1980,2023-11-15,137.14,30.89
1981,2023-11-16,117.99,29.82
1982,2023-11-16,185.16,45.88
1983,2023-11-16,141.05,34.87
1984,2023-11-16,93.04,24.78
1985,2023-11-17,89.79,21.72
1986,2023-11-17,165.39,40.78
1987,2023-11-17,133.03,30.38
1988,2023-11-18,102.15,21.78
1989,2023-11-19,97.13,23.35
1990,2023-11-19,69.42,14.7
1991,2023-11-19,133.99,33.65
1992,2023-11-19,131.31,32.14
1993,2023-11-20,184.95,48.65
1994,2023-11-20,199.8,48.95
1995,2023-11-20,82.95,19.96
1996,2023-11-20,109.9,26.3
1997,2023-11-20,91.71,22.39
1998,2023-11-21,123.24,30.2
1999,2023-11-21,175.76,45.27
2000,2023-11-21,113.5,25.7
2001,2023-11-21,133.96,34.01
2002,2023-11-22,276.33,68.62
2003,2023-11-22,97.97,28.24
2004,2023-11-22,117.57,26.22
2005,2023-11-22,83.77,18.39
2006,2023-11-22,76.59,18.82
2007,2023-11-23,86.58,23.29
2008,2023-11-23,191.86,48.94
2009,2023-11-23,90.59,21.36
2010,2023-11-24,173.36,43.39
2011,2023-11-24,142.77,31.73
2012,2023-11-24,131.21,33.41
2013,2023-11-24,120.22,32.6
2014,2023-11-25,123.54,30.93
2015,2023-11-25,146.84,35.85
2016,2023-11-25,135.8,31.55
2017,2023-11-25,83.92,19.71
2018,2023-11-26,123.45,33.57
2019,2023-11-26,156.16,38.35
2020,2023-11-26,124.19,29.8
2021,2023-11-26,131.11,35.51
2022,2023-11-27,109.7,23.83
2023,2023-11-28,189.6,46.77
2024,2023-11-28,70.73,17.83
2025,2023-11-28,99.28,23.42
2026,2023-11-29,187.59,45.5
2027,2023-11-29,92.91,23.85
2028,2023-11-29,157.37,40.57
2029,2023-11-30,212.68,53.49
2030,2023-11-30,95.69,23.83
2031,2023-12-01,132.01,31.31
2032,2023-12-02,190.41,48.81
2033,2023-12-02,128.05,30.14
2034,2023-12-02,154.72,38.43
2035,2023-12-03,64.7,17.17
2036,2023-12-03,441.75,108.34
2037,2023-12-03,72.72,18.67
2038,2023-12-03,111.54,27.41
2039,2023-12-04,86.69,23.46
2040,2023-12-04,149.25,40.36
2041,2023-12-04,175.14,41.09
2042,2023-12-04,208.39,53.54
2043,2023-12-04,90.91,22.8
2044,2023-12-05,217.37,54.47
2045,2023-12-06,136.06,36.21
2046,2023-12-06,101.24,26.36
2047,2023-12-06,161.33,40.22
2048,2023-12-06,173.68,42.83
2049,2023-12-07,83.67,20.3
2050,2023-12-07,83.36,20.67
2051,2023-12-07,130.52,31.11
2052,2023-12-08,142.85,38.12
2053,2023-12-08,112.9,29.3
2054,2023-12-08,103.66,27.25
2055,2023-12-09,176.63,44.5
2056,2023-12-09,202.25,50.98
2057,2023-12-09,119.64,30.17
2058,2023-12-09,170.02,44.95
2059,2023-12-09,106.52,25.85
2060,2023-12-10,111.28,25.65
2061,2023-12-10,154.65,39.89
2062,2023-12-10,132.78,34.83
2063,2023-12-11,127.92,29.32
2064,2023-12-11,88.13,23.75
2065,2023-12-12,130.68,31.85
2066,2023-12-12,102.51,25.25
2067,2023-12-12,99.25,26.02
2068,2023-12-12,203.79,50.88
2069,2023-12-12,88.77,25.27
2070,2023-12-13,108.16,29.11
2071,2023-12-14,69.72,14.55
2072,2023-12-14,413.35,103.9
2073,2023-12-14,104.55,26.53
2074,2023-12-14,168.22,40.89
2075,2023-12-14,111.95,32.14
2076,2023-12-15,180.04,40.09
2077,2023-12-15,214.46,51.81
2078,2023-12-16,115.88,30.7
2079,2023-12-17,127.27,29.49
2080,2023-12-17,110.56,25.07
2081,2023-12-17,173.77,41.56
2082,2023-12-17,121.31,29.5
2083,2023-12-18,94.2,22.05
2084,2023-12-18,122.17,31.33
2085,2023-12-19,145.66,33.11
2086,2023-12-19,80.51,24.16
2087,2023-12-19,151.02,38.55
2088,2023-12-19,174.13,43.62
2089,2023-12-19,114.6,26.15
2090,2023-12-20,120.73,31.66
2091,2023-12-20,89.4,22.42
2092,2023-12-20,107.68,26.07
2093,2023-12-21,176.5,43.88
2094,2023-12-21,128.29,30.8
2095,2023-12-22,124.57,28.54
2096,2023-12-23,80.35,20.89
2097,2023-12-23,163.18,44.26
2098,2023-12-23,131.09,33.75
2099,2023-12-23,124.89,29.76
2100,2023-12-23,99.85,20.73
2101,2023-12-24,83.58,22.7
2102,2023-12-24,72.44,15.65
2103,2023-12-24,118.71,30.18
2104,2023-12-25,94.38,24.44
2105,2023-12-25,129.58,33.18
2106,2023-12-26,119.53,31.03
2107,2023-12-26,166.65,43.04
2108,2023-12-27,129.65,30.18
2109,2023-12-27,151.15,35.16
2110,2023-12-27,70.29,13.68
2111,2023-12-27,141.14,34.96
2112,2023-12-27,151.07,39.82
2113,2023-12-28,151.86,40.06
2114,2023-12-29,134.85,32.26
2115,2023-12-29,78.15,18.95
2116,2023-12-29,124.22,27.77
2117,2023-12-29,66.16,13.07
2118,2023-12-30,108.92,25.21
2119,2023-12-30,137.66,35.76
2120,2023-12-30,167.28,41.04
2121,2023-12-30,147.39,39.26
2122,2023-12-31,108.87,27.93
2123,2023-12-31,146.41,40.79
2124,2024-01-01,189.28,44.91
2125,2024-01-01,109.09,24.15
2126,2024-01-01,125.64,32.76
2127,2024-01-01,141.97,34.64
2128,2024-01-01,115.76,26.6
2129,2024-01-02,120.5,26.99
2130,2024-01-02,178.64,43.03
2131,2024-01-03,185.19,46.18
2132,2024-01-03,117.33,31.03
2133,2024-01-03,192,49.04
2134,2024-01-04,86.28,21.41
2135,2024-01-04,96.69,24.31
2136,2024-01-04,137.9,33.7
2137,2024-01-04,126.87,31.68
2138,2024-01-05,141.11,37.05
2139,2024-01-05,120.17,28.21
2140,2024-01-05,86.15,19.04
2141,2024-01-06,151.21,36.2
2142,2024-01-06,124.8,30.68
2143,2024-01-06,192.16,47.86
2144,2024-01-07,205.31,52.35
2145,2024-01-08,123.9,28.75
2146,2024-01-08,199.38,49.28
2147,2024-01-09,209.96,50.85
2148,2024-01-09,76.44,17.02
2149,2024-01-09,172.84,47.1
2150,2024-01-09,86.3,20.4
2151,2024-01-10,149.94,38.83
2152,2024-01-10,117.55,26.24
2153,2024-01-10,128.74,33.91
2154,2024-01-10,176.74,40.68
2155,2024-01-11,130.88,36.76
2156,2024-01-11,86.48,20.94
2157,2024-01-11,198.45,49.73
2158,2024-01-11,94.98,26.28
2159,2024-01-12,210.09,54.64
2160,2024-01-12,167.18,39.71
2161,2024-01-12,151.14,36.25
2162,2024-01-13,63.33,17.53
2163,2024-01-13,84.79,19.93
2164,2024-01-13,80.88,19.17
2165,2024-01-13,77.05,18.51
2166,2024-01-13,84.8,16.18
2167,2024-01-14,151.19,39.42
2168,2024-01-14,136.18,34.59
2169,2024-01-14,106.39,27.02
2170,2024-01-14,188.9,49.59
2171,2024-01-14,109.84,24.27
2172,2024-01-15,122.18,32.95
2173,2024-01-16,118.07,30.7
2174,2024-01-16,89.66,26.4
2175,2024-01-17,249.58,63.59
2176,2024-01-17,224.68,54.06
2177,2024-01-17,83.88,17.32
2178,2024-01-17,126.34,30.12
2179,2024-01-17,78.24,19.53
2180,2024-01-18,157.33,37.11
2181,2024-01-18,144.45,33.65
2182,2024-01-18,119.77,31.81
2183,2024-01-19,82.53,21.19
2184,2024-01-20,113.37,28.47
2185,2024-01-20,198.65,48.56
2186,2024-01-20,80.66,21.38
2187,2024-01-21,103.15,31.02
2188,2024-01-22,143.88,29.81
2189,2024-01-23,194.76,47.97
2190,2024-01-23,116.28,30.4
2191,2024-01-24,54.27,13.46
2192,2024-01-24,302.8,76.45
2193,2024-01-24,103.09,23.13
2194,2024-01-25,216.38,53.51
2195,2024-01-25,104.56,22.99
2196,2024-01-25,149.26,36.98
2197,2024-01-25,114.65,28.23
2198,2024-01-25,138.62,35.06
2199,2024-01-26,134.16,35.47
2200,2024-01-26,92.06,21.36
2201,2024-01-26,136.21,37.14
2202,2024-01-26,139.99,38.58
2203,2024-01-26,181.48,43.4
2204,2024-01-27,113.44,26.61
2205,2024-01-28,248.07,61.34
2206,2024-01-28,172.14,42.28
2207,2024-01-28,106.54,29.4
2208,2024-01-29,103.43,29.13
2209,2024-01-29,189.24,49.04
2210,2024-01-30,147.43,34.33
2211,2024-01-30,93.7,23.2
2212,2024-01-31,83.13,19.77
2213,2024-01-31,180.93,50.14
2214,2024-02-01,144.93,36.48
2215,2024-02-01,196.67,51.59
2216,2024-02-02,102.51,23.67
2217,2024-02-02,199.42,52.93
2218,2024-02-02,117.21,31.33
2219,2024-02-02,110.45,27.84
2220,2024-02-03,100.82,26.11
2221,2024-02-04,150.06,35.43
2222,2024-02-05,103.33,24.67
2223,2024-02-05,199.51,49.6
2224,2024-02-06,132.54,34.9
2225,2024-02-06,167.76,43.31
2226,2024-02-06,154.82,39.35
2227,2024-02-07,117.77,27.1
2228,2024-02-07,99.65,23.82
2229,2024-02-07,132.03,30.89
2230,2024-02-08,98.25,23.76
2231,2024-02-08,97.14,21.6
2232,2024-02-09,158.78,37.44
2233,2024-02-10,133.96,32.92
2234,2024-02-10,201.6,45.83
2235,2024-02-10,193.89,47.89
2236,2024-02-11,91.52,21.81
2237,2024-02-11,196.18,48.87
2238,2024-02-11,210.27,48.31
2239,2024-02-12,163.38,41.69
2240,2024-02-12,99.41,27.61
2241,2024-02-13,167.8,38.53
2242,2024-02-13,214.14,50.62
2243,2024-02-13,126.85,34.92
2244,2024-02-13,163.27,41.19
2245,2024-02-13,228.67,56.33
2246,2024-02-14,207.11,54.15
2247,2024-02-15,139.11,32.02
2248,2024-02-15,244.14,63.37
2249,2024-02-15,141.29,32.39
2250,2024-02-16,109.01,30.73
2251,2024-02-16,131.32,31.96
2252,2024-02-17,182.27,46.38
2253,2024-02-17,187.53,50.69
2254,2024-02-17,208.25,51.52
2255,2024-02-18,206.93,51.93
2256,2024-02-19,155.02,34.17
2257,2024-02-19,158.95,39.28
2258,2024-02-19,139.98,36.35
2259,2024-02-20,155.36,40.04
2260,2024-02-20,245.9,60.14
2261,2024-02-21,91.58,20.63
2262,2024-02-21,231.8,57.88
2263,2024-02-22,136.67,38.16
2264,2024-02-23,135.98,34.83
2265,2024-02-24,196.74,47.6
2266,2024-02-24,112.3,30.77
2267,2024-02-24,188.11,49.01
2268,2024-02-24,158,39.17
2269,2024-02-24,158.32,38.4
2270,2024-02-25,129.77,30.77
2271,2024-02-26,186.88,47.87
2272,2024-02-26,193.89,50.84
2273,2024-02-26,126.46,31.05
2274,2024-02-26,138.75,30.88
2275,2024-02-27,187.85,47.7
2276,2024-02-27,182.88,46.37
2277,2024-02-27,88.68,18.54
2278,2024-02-27,156.62,43.13
2279,2024-02-28,95.26,21.74
2280,2024-02-28,191.11,44.17
2281,2024-02-28,155.56,35.47
2282,2024-02-28,136.25,32.22
2283,2024-02-29,164.58,39.09
2284,2024-02-29,134.78,35.21
2285,2024-03-01,192.79,49.16
2286,2024-03-01,178.5,43.19
2287,2024-03-01,94.61,21.94
2288,2024-03-02,217.54,50.8
2289,2024-03-02,209.52,52.75
2290,2024-03-03,185.3,44.21
2291,2024-03-04,232.18,59.59
2292,2024-03-04,197.41,47.96
2293,2024-03-05,121.99,32.15
2294,2024-03-05,99.25,22.4
2295,2024-03-05,152.95,36.17
2296,2024-03-05,326.73,81.18
2297,2024-03-05,177.43,45.58
2298,2024-03-06,99.01,25.78
2299,2024-03-06,144.94,35.16
2300,2024-03-06,158.08,37.57
2301,2024-03-07,182.05,46.88
2302,2024-03-07,140.85,35.02
2303,2024-03-07,248.11,63.23
2304,2024-03-07,178.65,48.61
2305,2024-03-07,153.67,38.7
2306,2024-03-08,109.53,30.15
2307,2024-03-08,163.06,38.44
2308,2024-03-08,71.69,17.81
2309,2024-03-08,146.48,36.12
2310,2024-03-09,115.47,25.82
2311,2024-03-09,173.97,44.42
2312,2024-03-09,188.52,44.75
2313,2024-03-09,127.18,32.78
2314,2024-03-10,117.03,27.67
2315,2024-03-10,171.36,41.74
2316,2024-03-10,122.53,29.88
2317,2024-03-10,93.33,20.41
2318,2024-03-10,116.22,31.15
2319,2024-03-11,182.57,44.63
2320,2024-03-12,165.81,43.24
2321,2024-03-12,63.87,15.6
2322,2024-03-12,108.33,26.74
2323,2024-03-12,207.17,49.51
2324,2024-03-13,172.42,44.21
2325,2024-03-13,117.86,29.58
2326,2024-03-13,193.51,47.45
2327,2024-03-14,166.71,43.25
2328,2024-03-14,164,41.75
2329,2024-03-14,103.18,25.92
2330,2024-03-14,89.01,22.29
2331,2024-03-15,113.93,30.75
2332,2024-03-15,279.12,69.56
2333,2024-03-16,139.81,39
2334,2024-03-16,140.12,35.96
2335,2024-03-16,149.5,36.94
2336,2024-03-16,159.04,41.99
2337,2024-03-16,169.36,39.43
2338,2024-03-17,213.57,55.87
2339,2024-03-17,193.98,44.51
2340,2024-03-18,319.14,81.7
2341,2024-03-18,283.66,73.5
2342,2024-03-19,220.9,51.88
2343,2024-03-19,87.5,21.19
2344,2024-03-19,634.93,156.68
2345,2024-03-20,170.41,42.65
2346,2024-03-20,201.59,48.94
2347,2024-03-20,128.06,31.01
2348,2024-03-20,196.88,47.38
2349,2024-03-20,263.67,67.93
2350,2024-03-21,168.52,43.76
2351,2024-03-21,138.5,35.65
2352,2024-03-21,189.34,47.74
2353,2024-03-21,180.52,45.85
2354,2024-03-22,156.88,38.6
2355,2024-03-22,89.57,27.02
2356,2024-03-22,181.18,45.5
2357,2024-03-22,160.49,41.38
2358,2024-03-22,175.22,45.24
2359,2024-03-23,188.53,48.75
2360,2024-03-23,168.89,44.86
2361,2024-03-23,198.31,49.05
2362,2024-03-23,166.46,37.87
2363,2024-03-24,194.68,53.14
2364,2024-03-24,81,19.58
2365,2024-03-24,206.73,51.17
2366,2024-03-24,157.32,42.39
2367,2024-03-24,228.71,58.13
