X0,X1,X2,X3,X4,X5,y
1.2642,-4.4104,0.2956,-8.9647,-4.0215,-0.8279,2
0.8061,1.1664,0.8392,3.3824,0.3011,-0.5232,1
5.0176,-3.9865,0.692,-2.7093,-4.6143,-6.0,3
-4.7451,-0.0306,0.432,-0.4041,-1.7762,5.193,1
-1.0362,0.6606,3.4931,-3.0917,-0.9783,-2.1811,3
0.5587,-2.3858,2.055,-5.9746,-1.3998,-3.9754,3
1.6224,-0.0882,2.1227,3.7996,-5.4691,-6.0821,3
1.7133,2.2348,7.2768,2.4536,2.0292,-4.4073,3
-8.0323,-0.0025,-0.0966,-1.7435,-1.6626,-5.6983,3
0.0535,2.346,7.0866,1.4762,1.5327,-5.3282,3
1.4426,0.3411,5.5551,2.0728,0.4794,0.7276,3
-0.9164,-2.8162,1.2002,-3.106,-0.6499,5.0421,0
5.3104,-0.6594,0.3155,-2.2922,-2.7391,-4.745,2
2.4209,-4.9144,0.7222,-1.4284,-5.4745,1.5103,2
0.115,0.1409,-0.6097,0.3715,-3.7269,-4.0739,3
7.1509,-2.2919,0.956,-3.0245,-1.0873,-3.3007,3
4.9929,-3.5709,0.7962,-7.3399,-4.7136,-0.3451,2
4.1013,-2.9827,-2.1612,-7.6879,-2.5176,-3.2758,2
-0.9322,-1.1841,-2.4055,-5.6725,-1.1142,-0.638,0
-0.9422,5.0034,3.511,4.717,-1.0706,-0.0678,1
2.7913,-0.7314,2.5082,-6.4769,0.8449,0.5599,2
-0.6745,2.113,-4.6432,1.4152,2.1125,-2.4962,1
0.4785,4.5466,4.3155,1.2739,3.0505,-2.7098,3
2.7953,-4.3474,0.8884,-2.7124,2.0931,3.4363,2
-2.9127,1.6687,3.0908,-2.2057,-2.8123,3.8761,0
-3.9073,-1.239,1.8318,-5.616,2.6302,1.1874,0
0.6195,-3.2422,2.1004,-4.9215,-1.44,-0.7968,2
0.6844,-4.9569,2.2853,-2.5226,-1.1804,-2.6141,3
-0.2994,2.0105,1.8827,-0.3278,5.4345,-1.3852,1
-0.2095,-4.5673,-0.3303,2.6884,1.2195,-2.3054,1
0.8632,-2.0343,0.2386,0.3566,8.3219,-4.5044,1
-5.1579,5.9324,6.1644,-2.498,-0.1221,-1.8147,0
-1.0925,-0.5432,5.4863,3.6338,-2.2252,0.487,3
-0.7015,0.714,-3.1937,-1.0478,-1.6298,-0.6317,2
2.7803,3.0548,-5.7297,4.084,3.3462,1.3642,1
-0.4553,-1.7151,1.9828,-3.7632,-3.7892,-0.7388,3
-7.7121,-0.3298,-2.0877,-1.2046,-1.4982,0.0784,2
-5.5064,1.1006,3.5948,-1.7795,-0.9722,4.6758,0
-2.9544,4.4114,-2.3991,0.4391,-0.5153,2.2672,1
3.8621,-1.4711,0.3572,-10.4549,4.8462,-1.9196,2
1.611,7.2558,4.9983,-3.7706,-1.1025,-2.6086,3
0.5987,-2.9319,-2.0396,-8.2699,-0.7112,-4.5714,2
4.8126,-4.1403,-0.8203,3.7275,0.6227,-3.8687,1
-0.5519,2.9545,-3.4086,4.005,1.6195,-3.8914,1
-4.8118,-1.3305,4.3262,-1.8693,1.4841,0.0624,0
3.8671,-1.1888,-0.7756,-3.314,4.0799,-3.5706,0
1.3531,-2.5535,-1.7916,1.6868,-0.0727,-1.1737,1
-5.4803,0.3822,6.1372,-3.9943,-5.1285,-1.4845,3
2.0136,4.5768,2.2334,-6.8174,0.1869,0.5595,1
0.4013,0.6126,-3.5668,-3.0265,-2.9568,0.0303,0
-5.643,-4.6646,4.0879,3.2962,-4.5598,-4.3261,3
4.9191,-6.6123,0.2688,-0.6828,-1.7503,-2.64,3
-2.2843,3.4442,0.0379,2.2868,1.0757,-3.5298,1
2.2287,1.2729,-2.7464,-2.376,-1.4777,-2.9586,1
-2.5556,0.5963,-3.4755,-1.6916,-0.2084,2.1851,1
1.653,4.3681,2.5364,-2.247,7.7697,4.3536,0
-0.617,-2.774,3.4991,0.4149,0.6011,0.7806,1
-2.3179,-0.5377,-1.7414,-1.3022,1.6504,-2.0429,1
-0.0924,-1.5181,-5.1916,-0.8456,1.4702,-4.0539,2
-2.3302,-3.1719,2.9218,-3.5851,2.2294,0.1191,0
-2.8667,-0.9922,-0.1774,0.0682,-4.0979,0.3329,1
-1.9677,-0.4242,4.8373,0.8194,-2.824,0.0302,0
3.2392,-4.8167,-0.8182,-5.1185,0.3061,-1.2937,2
2.3863,0.6442,-1.6586,0.4069,-0.3721,-2.789,1
0.0092,-3.6122,0.7313,-2.3118,-0.8392,1.3113,2
0.1612,-2.9663,3.2443,0.1282,0.8304,0.5886,2
-1.8901,0.3767,-3.3451,-4.3995,-0.8959,2.9014,0
-3.1768,1.3137,1.4946,-2.6685,3.1161,-1.0011,0
2.0204,-2.8301,-0.0998,-1.9,-0.8746,-0.3049,0
-5.6764,-1.4016,7.154,2.0447,-8.4619,-3.8288,3
2.1444,-6.051,-3.0764,-5.5894,-1.7602,-2.4974,2
-3.5847,2.7995,-0.8157,-3.1539,-5.2746,-0.0687,0
-0.4175,-5.2973,1.3681,-0.1104,-0.1883,0.0484,3
8.0106,-3.7314,-2.8364,-3.3174,-3.9032,-0.6802,2
4.047,0.0478,4.8635,-0.759,-3.0179,-7.2636,3
-4.6217,2.7086,-0.045,-1.5138,-1.6673,0.1904,0
1.3591,-3.0161,-1.7567,-6.7142,-0.9052,-5.3785,2
2.3134,-1.0475,-0.0676,-1.0751,-2.6998,1.7733,2
2.6673,-2.8091,0.6649,-1.5261,-1.3248,-4.7753,3
-1.0815,1.0144,4.7545,1.1562,3.1662,0.8976,1
5.4291,-0.028,1.9019,0.5515,0.4831,-8.2028,3
-1.9322,5.09,3.8682,0.9224,-0.3339,-0.0513,0
2.2304,-4.0806,1.3026,-2.538,-2.2007,0.1827,2
4.5963,-7.2865,-4.8952,-0.1589,1.6306,-3.4294,2
-4.8764,-7.85,1.3186,-7.0468,0.6374,-2.2192,2
-1.4844,-1.8394,-1.3368,-0.8378,-0.5769,-8.0653,3
1.9895,0.0176,2.8801,-3.3634,-1.7826,-4.0137,3
-2.6353,-0.4779,5.1237,-8.0865,-3.5521,4.6607,0
4.1313,-1.9015,1.6707,2.2885,-1.7573,-6.3791,3
-2.0347,1.627,1.4908,4.4876,2.5744,-2.631,1
-3.1057,1.2765,-1.4203,3.2672,-1.1602,-1.5039,1
-0.7582,2.7682,-1.4308,0.8741,-5.8229,-1.0502,0
-2.3254,-1.2928,2.4692,2.0689,-1.7633,-4.5651,3
2.4185,-2.5986,1.886,1.0776,-2.8672,-1.5597,2
-1.9539,-5.8739,5.7195,-0.6111,-0.6485,0.4761,2
-2.9154,-1.2746,0.7355,-0.3656,-5.323,-0.5542,0
0.8274,-2.6306,0.803,2.5749,2.1561,1.2434,0
-4.0005,3.8418,2.7925,-2.5026,3.8234,-2.6298,1
-2.9903,2.6962,0.6852,-3.4006,-2.0269,-2.8888,0
8.7378,0.1051,6.1214,3.0623,-2.9808,-5.2027,3
0.3837,-6.7114,0.4935,0.3148,-3.3215,-2.6734,3
-1.8329,3.2715,-0.3381,-3.444,5.5793,0.2315,0
5.9208,-3.857,-1.7501,-0.7532,1.7303,3.3718,1
1.0735,1.9662,0.0056,-5.7247,0.6921,6.8715,0
-1.4124,-4.2282,3.5319,2.5861,2.4651,-0.1045,3
-2.8362,7.2802,-0.3047,-5.3643,1.548,0.3447,0
3.6957,0.9552,1.0447,-9.6558,0.1258,1.3471,2
1.3538,-2.3748,-0.5052,-6.761,-1.1404,-2.8791,2
-0.1669,4.0529,0.596,2.2056,-0.1553,-1.7139,3
-6.2502,0.5541,-3.3831,0.6745,1.3911,-0.6471,1
5.8688,1.0004,2.8566,7.0803,-4.7267,-4.2795,3
1.6371,-1.0274,-0.7372,1.2367,6.3031,-2.8178,1
-4.5839,3.1821,1.3346,-4.5043,1.2925,2.1576,0
0.9643,-3.5841,3.3465,-1.9367,-2.8076,-3.0075,3
-2.4477,0.723,4.8575,-0.7494,-1.3447,-2.8019,3
8.7187,1.7744,-0.3354,0.0009,0.0641,-8.4154,3
-0.8963,-1.6609,-0.1052,-6.3745,-0.9181,-0.6714,2
0.7508,2.97,-0.2535,-0.4958,-2.3885,-0.2708,0
-2.7575,-2.9633,-0.6118,-2.3412,3.3537,2.4559,0
2.8933,-1.2413,-2.5655,-3.6359,2.6078,1.5601,2
4.4761,-2.9921,2.6212,-4.2918,-7.1843,0.7346,2
1.432,-2.8724,-1.0409,-7.4944,4.6067,-0.5646,0
-0.1275,-3.3459,4.6489,-0.2011,1.1445,-1.0879,0
3.593,-3.0261,-3.1744,-3.5658,-0.1803,-0.9313,2
0.2331,3.9685,0.8154,1.0687,1.817,-4.1788,1
-0.4506,-0.2491,0.7502,-1.7604,-7.3454,-4.3572,3
1.2742,-6.4219,-0.427,-2.1892,1.8668,1.0026,2
-4.704,1.074,3.5446,-0.6781,3.8211,1.4305,1
-4.2673,-2.4465,-3.5504,-0.0047,3.3513,-1.1551,1
-1.0394,-2.5526,-1.8151,-3.8856,2.3268,2.3571,0
0.0911,-6.5882,2.8365,1.4753,-0.7446,-0.3509,2
5.3006,2.9494,4.6746,6.4919,0.4827,-1.9324,3
1.0343,0.3599,4.2567,-1.0621,2.4602,-2.2219,3
-0.2746,0.0397,2.398,-4.3488,-0.1339,1.2514,0
0.3739,-5.0015,1.6338,-4.8838,1.4945,-0.8524,2
-2.0167,3.6042,1.4057,1.9571,-2.8449,-2.7891,1
-2.7206,-1.633,0.922,-2.5672,-1.306,2.9313,0
-0.1557,0.8919,3.0904,-0.6271,-1.3101,5.7257,0
5.3889,1.1621,5.7616,-2.8444,2.1012,-2.1949,1
-1.3375,-1.6081,1.6312,-3.3442,5.6732,-0.1061,0
1.8413,-1.1944,-2.1043,0.4441,5.8683,0.8044,1
-0.1733,0.1996,5.2416,-2.4937,2.0745,3.6329,1
-3.1541,1.714,-3.0475,2.2414,6.0013,6.3862,1
3.9604,-0.5472,3.2472,-2.7124,-5.4088,-1.0066,3
-2.5624,1.6287,3.5549,2.7647,-1.8392,0.1593,3
1.3212,3.5938,-0.449,0.7327,-2.0976,1.2518,1
0.9113,-0.5617,0.5946,1.6351,2.5188,-5.9369,1
3.781,-0.9541,3.5827,-5.8248,-3.3858,-2.8987,3
0.9765,-3.1071,0.1562,-0.1333,1.0605,2.0512,2
1.422,-0.9457,1.2196,-0.6443,6.5687,1.003,0
0.1542,0.4197,1.4319,-0.4421,3.381,-0.843,1
-1.0204,2.4281,4.0527,-7.6814,-1.6497,-0.229,2
1.8727,-1.1672,3.6554,0.1066,2.5837,-5.5024,3
0.329,-0.1893,5.0614,-1.0399,-2.9575,-3.177,2
-5.0975,0.6275,4.5194,-6.1388,-5.7553,-1.8368,0
-0.5279,2.4339,1.151,-3.7834,-2.633,-5.4122,3
4.3559,0.6967,0.1009,-2.1139,-3.514,-2.0003,2
-3.323,-5.5313,-1.5141,-2.4323,-2.1124,-2.6887,2
-1.8432,3.0456,0.2891,-7.9991,2.875,-5.5235,2
1.3686,2.7073,2.3655,4.246,6.9708,-5.7984,3
3.0001,0.0719,-1.4352,0.0782,2.2954,-2.538,1
-0.4006,0.5402,6.685,0.7678,-3.2433,-4.1377,3
-1.9646,-0.9168,-0.0103,-3.2328,-3.162,0.8243,2
3.3432,-1.5142,3.9929,-0.2893,-0.769,-2.0094,3
0.3466,4.1986,-1.7414,-0.5026,2.0756,-2.1955,1
1.1297,-0.2364,3.5611,0.9917,-0.7182,-2.2242,3
-0.6416,0.6137,7.5298,0.8845,-3.8921,-5.7299,3
-0.5278,-1.7296,-3.9651,3.3618,-1.1547,0.5312,2
3.8626,-5.9386,3.1338,-4.9933,0.9986,-5.4521,2
-3.3069,-0.3457,4.5852,1.6692,-2.1834,-5.4324,3
3.8517,-6.1383,-2.4711,-3.9586,-2.172,1.6188,2
1.5906,-1.0427,3.6206,-4.2213,-2.7326,-2.2494,3
0.9155,2.294,3.591,-1.6778,1.108,-4.6994,3
-2.6618,-4.9426,-0.6019,-5.8659,-0.8111,4.4708,0
-4.8836,-1.8093,0.9272,-0.9584,-0.85,2.9584,1
-2.9581,0.5417,1.2244,-3.8027,-2.9867,-3.6952,3
3.689,-3.1288,7.3022,-0.0033,0.52,-4.9315,3
2.3132,-5.3459,1.5924,-0.37,-2.5764,-3.2297,3
1.8642,-2.8071,1.9343,-2.269,-1.5408,0.642,0
-0.8759,-5.2649,1.1393,0.7332,-0.4379,-3.4605,3
0.218,0.0472,2.3071,-3.8956,0.2002,-5.9075,3
-2.1723,1.2693,6.1454,-3.669,1.6441,2.8747,0
0.5718,0.6873,2.0511,-1.3346,3.7355,-4.5369,2
0.6202,4.0047,-5.869,4.9983,2.5295,-5.1751,1
3.401,-2.8493,3.8849,-1.4438,-2.5342,-0.0316,2
1.2193,-1.6392,5.8892,-3.2144,0.0863,0.7894,3
0.6301,1.54,-1.6482,1.7602,-0.6241,1.2,1
-0.8234,1.8613,-3.4102,1.0771,-0.2943,-3.6295,1
-4.6496,1.0461,-2.5679,-1.9463,1.2601,4.1306,0
-2.2024,-3.2286,1.1436,-2.5955,-0.3595,-1.0188,0
4.8138,0.0715,2.429,1.5868,-0.6233,-5.3136,3
-1.0801,-2.0059,-1.9475,-2.8601,1.9493,-0.1483,0
1.2655,1.9752,6.9807,-0.5908,0.9038,1.2091,0
-0.6729,-2.6717,2.2417,-4.5356,1.0697,-2.0209,2
-6.0105,6.8142,1.9327,2.6213,-1.7465,-4.8358,3
-2.7591,-5.2732,6.8496,-2.8085,-4.4124,-8.8633,3
-1.6889,-1.0208,-2.5239,1.1708,3.5957,1.4758,0
0.1471,1.2358,4.9526,0.5966,2.6036,6.324,0
3.1203,-1.2184,-0.519,1.29,-6.3607,-1.1881,3
4.3256,-0.997,4.0369,-5.5785,-0.7435,-3.0491,2
5.1061,-5.5875,2.0948,-1.8355,-1.6226,0.9601,3
-4.9426,-3.0267,0.1148,-2.5345,-4.8394,0.5816,0
-2.4089,5.5294,-2.9913,2.8769,-0.8018,0.9222,0
1.4561,3.8265,1.3409,1.4688,-3.7398,-12.183,3
3.6192,1.8034,3.538,-1.3658,-2.3624,-8.5797,3
3.9211,-1.2606,-0.7853,-4.4538,1.075,-0.8845,2
-1.7971,1.0885,0.2012,8.3406,0.3923,1.9812,1
5.9091,-3.7976,3.9963,-3.0425,-3.6555,-1.5663,3
0.667,4.9705,1.5287,-1.3041,1.6384,0.6069,0
-1.0867,-2.9427,-4.3185,-0.2533,-0.7375,-2.8827,2
-0.108,4.0967,-6.8711,-0.0704,2.441,-3.8455,1
0.0213,-3.7909,0.6648,1.8331,-6.5652,-7.2066,3
4.8994,-5.085,2.3115,3.1642,-2.3765,-3.9244,3
2.9444,3.5314,2.769,-1.9642,-1.4989,-1.1241,1
4.3456,-2.2418,-0.2948,-3.131,0.3889,0.9018,0
0.8112,-2.2686,3.1173,-3.7627,-2.7694,-2.873,3
-1.3807,-6.6508,5.2374,-2.1036,-0.6489,1.5654,2
1.2203,-1.2435,2.8997,2.6384,2.6024,-2.5589,1
-2.8089,-2.006,-0.8952,-6.5536,-0.1686,8.3457,0
-0.8238,1.8847,-1.3049,-2.8346,1.6347,-7.2692,1
-0.8266,-3.2825,5.4029,-4.0636,3.3893,-2.6012,2
1.9247,-1.9144,0.4478,-1.1106,0.5936,-2.3678,1
-1.5563,-3.5284,-0.3308,-3.8326,1.5878,0.9235,0
0.3476,-1.6086,5.3044,3.6396,-1.006,1.1374,1
2.5874,-0.5801,7.0162,-4.8218,-3.2489,-2.7514,3
2.2756,3.1258,-0.1232,0.3116,5.5665,0.41,1
2.0501,-1.0947,4.8148,-0.5727,0.1015,-4.3196,3
-6.1703,0.4233,1.2471,0.7874,4.5687,-2.6964,1
-3.4868,4.5807,5.0914,4.258,-4.6607,-2.4179,3
3.364,-4.1733,0.1652,-2.1905,-6.9869,-1.8669,3
3.9789,-5.5418,4.9453,0.1208,-5.5715,-8.2156,3
-5.1334,-4.4323,-3.4786,-4.2463,-2.1839,3.2838,0
1.4456,0.162,-1.6819,0.7299,4.3793,-2.2844,1
0.6716,-5.5622,0.6757,-0.5588,-3.6028,-6.883,3
-6.4659,-4.8103,0.0326,-3.2905,-0.6883,2.0378,1
0.5992,-1.4636,-2.0114,-1.6792,1.0773,-3.6585,2
0.4215,2.9496,-1.6403,-1.0534,0.3193,-2.1527,1
0.819,-4.8311,-9.2342,-5.5621,-2.8305,-3.91,2
-1.3901,-2.3174,3.0489,-2.8686,1.5689,5.3442,1
3.1434,-1.3281,4.8298,-3.0696,2.2513,-2.6875,3
-2.512,2.2719,-2.18,-5.3796,2.7889,2.7787,0
4.7166,-0.7924,4.1066,-7.467,0.5713,4.2727,0
6.3971,0.2246,-2.0532,-0.5941,-5.3519,-10.0144,3
6.094,-6.2946,2.212,-4.096,3.7495,-1.1847,2
-0.1092,0.2319,1.2844,-0.7231,2.0537,-0.3732,1
1.8247,-0.3584,2.8678,-0.2458,2.0178,1.4423,0
-2.9562,3.5392,-5.5766,-0.2734,-1.2187,-0.0159,1
2.4356,-0.0029,2.1977,-0.4127,2.7947,1.4514,3
5.3551,-0.4466,9.1068,-3.8518,-4.7821,-1.0679,3
-0.7662,2.1162,0.5495,-2.4727,2.6624,1.5345,0
0.7493,-4.5619,-0.337,-5.1787,1.7758,3.7747,1
-1.0735,3.3468,-1.8478,-3.1414,1.7819,6.3602,0
0.0511,2.7859,-4.8615,-3.3247,1.1973,0.5075,1
-0.3773,0.3892,-1.4984,-2.3192,-1.8034,2.1707,0
-1.2863,-4.2826,3.3458,-1.9042,0.2049,-3.449,2
1.4676,-1.9829,-0.0515,-1.287,3.8468,-0.7681,1
5.6775,-4.2858,-5.2823,-2.5285,-0.8727,-2.7456,2
-1.1496,-1.3318,0.8819,-3.4204,0.3783,1.9743,0
-0.7694,1.3981,2.5583,1.2406,0.0601,0.3378,1
-1.1945,2.128,8.0301,1.2829,1.669,-5.1917,3
-5.6435,-3.4357,-0.6208,-1.4236,2.2902,-1.8646,0
-3.143,3.1492,3.9551,-3.9679,-1.0166,0.5555,1
-4.5772,-5.377,3.8617,-5.8009,-3.3406,-4.0863,2
-2.2652,0.4836,0.0037,0.6864,-4.5234,-1.3247,3
-0.5189,0.4192,6.2931,-3.0608,-2.5288,3.3283,0
1.1777,-0.0643,3.1778,0.7283,1.4547,0.3967,1
4.1565,-0.7674,1.7781,-0.4228,-4.9121,-0.7311,2
2.6917,-6.4775,-2.1129,1.762,-0.2155,-1.0824,3
1.7152,0.1623,1.8715,-4.512,1.1126,-2.7366,2
3.0583,-2.8115,1.2681,0.7499,1.0296,-1.0183,2
2.4574,-2.4861,1.1187,-4.005,-1.3495,1.0483,2
-5.6064,-2.3872,-5.0217,-0.8555,0.039,6.3517,0
2.7286,1.3626,3.7405,-1.6382,0.2277,0.5679,1
-0.1549,-2.0173,-0.4601,-7.014,5.5854,-0.8728,2
-4.996,2.2391,0.1044,0.7986,4.0139,-1.4746,1
2.2044,0.1578,2.2259,-3.4869,3.2731,0.2856,0
0.3085,4.3011,-0.7523,-3.2675,2.0943,2.7425,1
-1.28,-6.3079,0.7069,1.9011,-1.954,5.6917,0
-2.5805,4.0001,0.7476,-7.8985,-1.8139,-2.713,3
0.6147,-2.7167,-1.6212,-1.271,-0.743,-2.2379,2
3.1343,-1.7548,5.2708,-7.169,-0.3619,0.7955,2
3.9537,-0.8384,5.0927,-2.968,-0.5844,2.9361,2
-0.1071,1.7269,-1.7269,-1.9857,-3.2582,2.7095,2
0.7344,-0.801,1.0105,-6.1442,0.7308,-2.1119,2
1.1898,-0.2644,3.2677,-4.2485,1.047,-5.5981,3
2.0754,7.0655,-0.5924,5.836,3.8147,-1.2091,1
-4.6078,-1.11,4.1672,-0.3168,-1.3369,-4.8095,3
0.0157,-3.0699,2.015,0.0847,-0.988,-0.9918,0
-4.489,2.9867,-3.3424,0.6659,-0.7968,-1.7601,1
-7.6315,-1.5267,4.5414,-1.792,-0.3429,-2.697,3
-1.1706,-5.3218,3.7781,0.5851,-2.8786,-1.6623,3
-0.1434,-3.4232,-4.1691,-6.1651,-0.0539,-0.4574,2
2.1865,-4.497,-3.1046,0.623,-1.6302,-0.3516,2
0.404,-2.7401,-0.0542,0.1221,-1.12,1.1279,2
0.5503,-6.6266,-0.2243,-0.211,0.6536,-4.3142,2
-1.1384,1.5992,4.8542,0.8569,-5.5214,-7.6944,3
-6.6411,6.0331,2.0669,-5.9535,-1.8484,2.3538,0
2.7069,-6.1761,-0.4858,-4.6513,-1.9132,-2.823,2
-1.9457,4.3236,0.2387,3.518,6.0193,-0.6791,1
-4.344,-5.7765,-1.6771,-2.7296,4.3493,-2.0483,2
0.9167,-3.5416,5.308,0.6046,-3.2675,5.4919,0
-0.2235,-0.0727,-1.5959,-8.1495,-2.1649,-1.0036,0
2.6338,-1.0703,9.0384,-2.8004,2.5093,-4.2935,3
1.3115,-0.8694,-1.2971,-6.5244,1.8709,1.713,0
1.5159,-4.2066,-2.3845,-7.014,3.0978,4.7385,2
-4.2124,-0.3376,2.6052,-1.95,3.5377,4.3865,1
-2.1123,0.6742,-0.7876,-2.2246,-0.082,3.7438,0
0.3388,-0.495,-1.1562,3.5974,1.2597,-0.7403,1
-3.3241,3.2497,0.4373,-8.6708,0.1461,3.5089,0
-1.1496,-2.9543,2.919,-0.941,0.6967,3.3793,2
2.1231,-1.2128,-4.1267,1.796,3.9019,2.5532,0
1.5594,-2.6068,2.7795,-2.8415,-2.2158,-7.4987,3
2.7122,-1.3236,1.0398,-3.8313,-7.3699,-3.4927,3
-3.4825,2.8654,-1.5543,2.1766,3.2562,0.5378,1
1.4649,-2.1424,1.7192,0.0557,0.0297,0.558,3
2.2201,0.012,0.8141,-1.5177,-3.8351,-3.7057,3
-0.9417,-1.6643,-3.5871,-0.165,-1.5035,-1.1143,1
-0.6784,-1.7197,5.1255,0.6537,-1.1616,-1.4652,3
-1.0073,-0.4208,-0.9419,-1.742,-0.2922,3.4217,0
-1.1093,-0.0314,4.6927,2.6934,-1.8123,-6.4109,3
3.7319,-4.0479,-6.1669,-1.7451,-2.6488,0.2442,2
2.3316,-0.5723,5.6097,-6.0965,3.9933,-0.9117,1
-0.774,-5.5742,0.5257,-3.78,1.3553,-1.3012,2
-1.5441,2.0928,0.9446,-6.3052,-1.208,-1.6869,0
-0.776,-5.0878,0.0514,-1.0532,2.657,-2.4558,2
0.6069,-1.5436,-4.7194,-2.814,4.4704,1.6611,0
0.4806,-1.4541,2.12,1.3185,-4.425,-2.3126,2
3.5863,-1.7342,-3.0215,-7.3661,-1.2235,-0.196,2
-4.8679,2.4044,5.2888,-2.1267,2.2942,1.4411,3
-4.4044,-1.0675,-2.8262,0.7036,-0.9612,1.4427,0
-1.7706,2.3377,-1.9089,-2.5701,-0.9014,0.4164,2
4.1762,0.6937,2.6638,-1.2283,-2.0968,-1.3778,3
2.1305,-2.3467,0.853,-5.3084,-3.5055,-6.4839,3
1.9129,-4.8255,1.7202,1.3623,-0.9255,-3.6639,3
1.43,-2.1065,-1.9535,-2.5344,-2.8948,0.8316,2
-2.5378,0.8314,0.5859,1.4498,-0.8387,0.5644,1
1.2053,-7.4733,1.0015,-4.7741,2.749,2.2593,2
-1.7662,4.2111,2.9807,-0.1625,2.2632,3.562,0
-1.3732,-0.8482,-0.4876,1.5645,-0.2781,3.6555,2
-2.1564,3.6577,3.5113,-2.9593,1.1193,-1.8534,0
0.6925,-2.2918,-1.8212,-6.979,1.5183,2.7746,2
1.422,-1.0514,-2.8139,0.4065,3.4594,-3.1955,1
1.077,1.9866,-1.8887,4.3524,1.3639,-2.2272,1
3.3613,4.1743,6.1589,-1.7964,-3.7694,-7.2478,3
-0.4535,3.5717,1.9085,0.0291,-1.7124,-3.4979,1
-1.0583,-1.9169,-0.0558,-2.3893,-3.3196,2.7837,2
-4.8264,-0.4144,3.4999,1.547,1.8486,3.3578,0
2.9983,-2.8991,-1.778,-2.1548,-1.8442,0.8326,2
-3.4301,-0.3892,1.7141,-6.0633,-4.2185,2.5814,0
3.562,-1.8886,2.7023,-6.7181,0.2143,-2.0594,2
-2.4238,-0.8406,2.0936,2.5256,0.5249,0.3352,1
1.244,-2.8237,3.5715,-1.5615,-1.1394,-9.3634,3
2.2326,-4.5295,5.9035,-5.2296,-2.1794,-5.0383,3
-0.5511,-3.135,3.5174,-0.8271,1.5131,-2.9548,2
-1.8886,-1.3575,6.8755,-8.6808,-4.0789,0.967,2
-4.7447,-0.1347,-3.125,1.0105,0.6565,6.4064,0
-1.4711,2.8334,2.1966,1.9997,0.1925,-3.8259,1
-0.0451,-2.9461,-6.9494,-1.9923,0.5562,-0.2166,2
0.2012,0.7215,-0.2243,-3.4245,0.2654,-0.4747,1
3.6937,0.1882,0.3392,2.2261,-0.2008,-1.5785,1
1.3617,1.3143,4.938,-1.4402,-4.3571,-6.4065,3
-1.9919,-0.2716,8.5876,-3.3453,0.5017,0.8041,0
3.0419,-2.1319,5.0564,-3.9898,-2.3569,-2.3572,3
-2.3683,1.9634,-2.1554,-2.7676,2.7439,2.5587,0
-1.123,-1.4358,1.4336,1.1302,2.6833,-2.3407,2
2.1277,1.1881,-3.0398,-4.2176,-1.3207,-2.8932,2
-0.9591,-1.88,0.0809,3.3655,-2.6993,-6.0552,3
3.5045,2.824,0.0567,-0.8273,-2.9968,-2.4812,1
2.0996,-3.3556,2.7649,-0.8251,-5.3082,-6.0233,3
0.7559,-0.7998,2.4945,1.0902,-2.5619,2.0141,0
0.3833,-3.0614,0.7803,-3.5169,-2.9536,-2.2374,2
0.1161,-1.0436,-4.6522,-0.1157,2.7023,0.6448,0
-0.8997,1.3769,4.7582,3.5386,-2.4785,-5.4763,3
2.1268,0.8344,2.2022,-3.3272,1.2753,-1.3967,2
-0.3919,-0.3136,0.9637,0.8191,3.1614,1.4718,0
-0.9202,-5.4576,1.6189,2.2912,-6.2943,-4.8406,3
-0.4601,0.0211,1.3605,-1.268,-4.0761,-0.2918,3
-0.9114,-0.7418,0.5228,-2.244,2.8111,5.6267,0
-2.6831,1.5298,4.5053,-3.5675,4.3485,8.5149,0
-4.0937,2.8754,-1.3476,-0.525,1.6433,0.4145,0
-2.4362,3.8881,0.0529,2.0274,-0.5219,1.4525,0
0.89,0.1479,2.9296,-0.0956,1.9095,3.8007,0
-2.9011,3.6056,-0.7275,1.0517,5.3118,1.1113,1
-1.9195,0.0572,-2.766,-0.6588,-2.1885,1.3406,2
0.4335,3.8326,-0.1231,0.656,2.7657,3.8399,0
-1.9064,-1.7973,4.281,-2.0455,-2.3598,0.2831,2
-0.6496,-2.1598,0.6042,-3.7624,-3.1045,-5.9642,2
0.0268,3.7025,-1.4744,-5.03,-0.285,1.1142,0
-1.6786,1.6614,-1.3503,2.8434,-0.138,-7.9059,1
4.1515,0.1773,-4.3754,-0.4549,-1.6611,-3.1916,3
1.1819,0.8891,-4.528,-9.5556,3.2877,6.58,0
-2.7386,1.4718,1.8501,-4.2727,-0.056,3.2411,0
-3.4989,1.6559,-0.1477,-8.5976,0.2153,-0.1401,0
2.558,-2.1653,0.652,-4.2086,-1.4786,0.8042,2
-4.2095,1.1325,1.1789,-4.6141,-0.5718,2.9687,0
1.0789,-1.6245,2.2688,-3.0748,-0.1147,-3.6663,2
4.8892,3.2603,5.9626,-0.6975,-4.3868,-3.4027,3
0.2281,2.123,0.4858,-3.7598,2.813,-1.2817,1
0.4656,-2.8738,3.0803,-1.4834,-1.476,-5.3518,3
0.2242,5.9398,3.006,1.2219,0.6486,-0.6668,1
2.9481,2.3956,1.0648,1.3754,2.6669,-3.0156,1
-0.7111,3.226,3.8412,-2.569,-5.1075,-0.2967,3
1.9799,-0.4771,-0.7239,-3.7492,0.1928,-5.8843,2
